material_id,formation_energy_per_atom,nsites
mp-1206924,-0.386657336,5
mp-7426,-0.6491009618571401,5
mp-14207,-0.6088550874999981,20
mp-1070267,-0.269167144000002,5
mp-13920,-0.41586877599999705,10
mp-1228865,-2.3700704958,50
mp-1228784,-1.366714386,20
mp-1228897,-3.0039359792,50
mp-16990,-3.260354025740417,41
mp-607525,-0.640175800606061,33
mp-542293,-0.890440683333335,42
mp-605809,-1.116948189499997,40
mp-567643,-0.267294234569666,41
mp-1197065,-0.677296513979593,49
mp-6645,-0.316671435694581,35
mp-645662,-0.297018754361248,35
mp-1228156,-0.27523653402777504,12
mp-615789,-1.787688270454546,44
mp-644875,-0.5238895036111121,48
mp-510508,-1.871456811071432,28
mp-29087,-0.5219400047727271,44
mp-561318,-3.243204630729166,48
mp-698114,-0.530188697624993,40
mp-556282,-2.872980514907408,36
mp-1194732,-2.506528066136352,44
mp-28348,-1.294868916857641,36
mp-757280,-2.062824206578948,38
mp-861937,-0.9461468618750001,4
mp-771158,-3.141567448148147,36
mp-1194549,-2.903474461666666,42
mp-28670,-2.288425597777783,18
mp-1104988,-1.823238056336805,18
mp-569529,-0.7661233980000051,5
mp-862947,-0.865384862499998,4
mp-23127,-2.453007172999998,10
mp-1079891,-2.772258122000001,10
mp-1018098,-1.41151841,4
mp-8271,-3.113965850714285,21
mp-549737,-3.224687858030303,11
mp-17380,-2.019023110416666,24
mp-1354389,-3.0268118375,40
mp-582663,-3.417455777250023,40
mp-1045459,-2.8912213805,40
mp-1214730,-3.378655308499961,40
mp-20841,-2.537359926,10
mp-540862,-4.041768984500001,40
mp-1045850,-3.302105178293104,40
mp-1214724,-3.638905167146551,40
mp-19403,-2.9021457209999992,10
mp-6739,-2.6814129579999992,10
mp-12417,-2.915715638250001,10
mp-1520564,-2.549794024234375,10
mp-1019518,-3.312407685579709,46
mp-550685,-2.786920297666666,10
mp-557448,-3.550436109999999,20
mp-1203415,-3.540057744499999,40
mp-581167,-3.47870105425,40
mp-1214736,-3.58314929575,40
mp-19098,-3.032736570999999,10
mp-8093,-0.22541339999999802,3
mp-1190588,-2.895455095476189,21
mp-1102943,-2.815587358030302,11
mp-1104804,-0.761305063571422,14
mp-1079666,-0.9307027879999971,10
mp-1214739,-2.504644183749999,24
mp-1207118,-2.469319745,10
mp-1206134,-2.223147162,10
mp-867333,-0.47844436999999806,4
mp-18309,-1.8496002737500001,24
mp-2899768,-3.505489702142855,42
mp-42307,-3.606514152857142,42
mp-6850,-2.818670645624999,32
mp-1205643,-3.640372512,10
mp-1228392,-2.8738340829999993,10
mp-21879,-2.800542076999999,10
mp-1521094,-3.1156891165,10
mp-1078874,-3.484094686733333,10
mp-1190827,-2.4915868775,48
mp-18967,-2.463285518,20
mp-16887,-2.328969620000002,28
mp-510015,-3.05940255,24
mp-22112,-2.5761506235000002,20
mp-1079901,-2.660207095999999,20
mp-1029843,-0.9845998641666671,24
mp-17520,-2.731894101428558,28
mp-9372,-2.874737218406594,13
mp-772788,-1.9262245013888881,36
mp-1199575,-1.78235770079365,42
mp-23129,-1.7906236781818181,11
mp-23085,-1.8920105490909092,11
mp-28661,-0.5922158242857131,18
mp-552934,-2.365879127499999,6
mp-551456,-2.449774615,6
mp-3879,-3.391703464444444,18
mp-561179,-2.230958756666665,24
mp-1045817,-3.063350777631579,38
mp-8790,-2.286241100833322,6
mp-1078741,-2.111882844,10
mp-560502,-2.177571373166666,20
mp-6691,-2.060182476777778,15
mp-1516815,-2.827802711166666,40
mp-1214746,-2.870415304166666,40
mp-1206026,-3.036579568166666,10
mp-12640,-3.458601736166666,10
mp-1205636,-3.741842512166667,10
mp-6192,-3.092258773166665,10
mp-1206435,-3.579592562899999,10
mp-1205693,-3.656206646166667,10
mp-6583,-2.063684899999999,15
mp-651358,-2.865382417500001,40
mp-1205628,-3.0564830020000002,10
mp-6653,-3.479930908,10
mp-1205790,-3.763198976999999,10
mp-6621,-2.8655752519999993,10
mp-6231,-3.108728319000001,10
mp-1205803,-3.600573126733332,10
mp-1206292,-3.677274413999998,10
mp-1102914,-0.46191311625000103,12
mp-1518502,-2.59732632325,40
mp-1205758,-2.8686539884999993,10
mp-504674,-2.889526185750001,10
mp-21370,-2.8517456435,10
mp-1361380,-2.801665327368421,38
mp-735530,-2.628824755267857,34
mp-1190820,-2.5332053591666632,48
mp-1288978,-2.5011106080000003,20
mp-542120,-2.392583402142856,28
mp-18845,-2.6401709015,20
mp-18421,-1.668080664166666,36
mp-1195309,-1.438995981857638,36
mp-1201906,-1.572790915555555,36
mp-1203584,-1.493450638246527,36
mp-570245,-0.6563462725000001,10
mp-1203806,-1.561313416388888,36
mp-1203387,-1.477086528802083,36
mp-1214720,-2.044584541999999,15
mp-1202971,-3.5312099183333343,42
mp-866304,-3.302007611527778,24
mp-1520715,-2.79697156975,40
mp-29084,-2.872607037499999,40
mp-1079839,-3.040581021999999,10
mp-22531,-3.423956167000001,10
mp-1205929,-3.703111186,10
mp-1207285,-3.008614165249999,10
mp-2646935,-2.8181416720000003,20
mp-753668,-3.056831461,10
mp-1205549,-3.543877060733334,10
mp-1205845,-3.6186131759999993,10
mp-13922,-0.49216827499999705,12
mp-570803,-1.471335027574403,14
mp-18335,-1.3865706779687499,36
mp-17885,-1.086984500092593,36
mp-1191488,-0.67732141590909,22
mp-1190188,-0.5691721713636361,22
mp-8195,-0.889334313500002,20
mp-8194,-0.8507398508571411,20
mp-540805,-1.718871715714283,28
mp-11902,-1.62330692705357,14
mp-1195529,-1.865396076887755,49
mp-1018651,-1.013956369791667,6
mp-697044,-0.517956494166666,9
mp-643253,-0.658170076388889,18
mp-697038,-0.6514673119444451,9
mp-754363,-3.536360435714286,7
mp-9321,-2.208330561428571,7
mp-8094,-0.38199362749999805,3
mp-557269,-1.197342337980769,26
mp-866106,-0.590788698124998,4
mp-1194545,-1.4468766143750011,32
mp-6205,-2.061363985,15
mp-558195,-3.329889633194444,24
mp-1214684,-2.8670745845,40
mp-1205837,-3.046044359499999,10
mp-12641,-3.4687507135,10
mp-1205699,-3.751961184500001,10
mp-13933,-3.050409025749999,10
mp-6609,-2.855974535499999,10
mp-6687,-3.099882216499999,10
mp-13000,-3.590339720233332,10
mp-1205585,-3.666247560499999,10
mp-551835,-2.476811028,10
mp-684013,-0.298726256666665,38
mp-20546,-2.422391895925927,18
mp-1523085,-2.285416509166667,40
mp-864638,-1.520311703796295,18
mp-1105202,-1.470125419820601,18
mp-555212,-2.561333907380952,14
mp-558243,-2.64616423095238,14
mp-1228360,-2.225249320833332,8
mp-1106089,-2.570699569351852,18
mp-638553,-2.187871523333334,30
mp-19956,-2.866102289523809,14
mp-1207040,-2.319753972666666,10
mp-616601,-2.2830571143333342,30
mp-1206536,-2.535739393666667,10
mp-1189339,-1.430602192042823,18
mp-553874,-1.270610511309522,14
mp-1078409,-2.788171481500001,10
mp-18111,-2.8582493196875003,32
mp-15889,-2.7118537085,10
mp-553281,-3.3879811675,10
mp-1205623,-3.6514718885,10
mp-1207161,-3.353361090374999,10
mp-12911,-2.780421626499999,10
mp-551269,-3.0319059435,10
mp-615682,-2.7770781808809533,14
mp-13055,-3.506661578233334,10
mp-6075,-3.032362909675926,36
mp-573677,-0.9867448322333331,20
mp-17491,-0.564515894305557,24
mp-1207120,-2.235183333833333,10
mp-10584,-2.442012323333333,10
mp-10555,-0.963360580104167,16
mp-6270,-2.741621015583333,10
mp-15521,-0.39421263388888805,24
mp-1214633,-2.382827871,10
mp-1228639,-3.33855774375,24
mp-1078394,-2.8643274956666662,10
mp-22594,-2.816694966666667,10
mp-1205836,-3.081216235666667,10
mp-12644,-3.506273435666666,10
mp-1214813,-3.082907085916667,10
mp-6145,-2.8877280816666673,10
mp-1078185,-3.1285257716666672,10
mp-1079705,-3.626409085399999,10
mp-1206047,-3.69928473166667,10
mp-9259,-3.127045616666666,11
mp-1190166,-0.601355714090909,22
mp-1813,-0.029599811842105004,19
mp-733604,-0.46198349050000204,30
mp-29564,-0.30904385166666404,18
mp-1045463,-2.79664768425,40
mp-1190545,-2.790592405416678,24
mp-643370,-0.545818565833332,9
mp-1205825,-2.8326574255,10
mp-1206133,-2.5998744305,10
mp-22441,-2.836681418749999,10
mp-9338,-3.363647231666667,24
mp-1183219,-0.236460654583336,4
mp-13811,-3.457244664499998,10
mp-18986,-2.9532242795,10
mp-1045769,-2.965024216887477,38
mp-19213,-1.223353110123153,14
mp-1080029,-2.546645978394396,9
mp-1192147,-2.616023565660919,48
mp-20399,-2.6296567122931043,20
mp-27443,-2.5622813575718393,24
mp-20813,-2.637856969043105,10
mp-18445,-1.86325135340517,24
mp-18513,-1.772629814160382,24
mp-16905,-1.460359264655172,24
mp-18992,-2.480495740459771,40
mp-1228544,-1.674919763630867,24
mp-1192656,-2.6172728056120693,30
mp-19085,-2.746980555793102,20
mp-19045,-1.476176074492338,36
mp-1892,-0.524869564999999,3
mp-1018099,-1.543993426250001,4
mp-6496,-1.788666265531609,24
mp-1228433,-0.453373910425287,15
mp-1102325,-2.36342373752351,11
mp-1091394,-2.207977574637931,10
mp-1019519,-1.448841951594827,8
mp-22442,-2.386168429137932,10
mp-6798,-2.688152365387931,10
mp-1214646,-3.076706050637931,20
mp-28675,-2.99010620489796,49
mp-19796,-2.8760714015625,16
mp-16998,-2.85137372155914,31
mp-31627,-3.056199825000012,40
mp-1021504,-2.895553720499999,20
mp-20620,-2.959584960666666,10
mp-17024,-1.157705022500001,24
mp-1228528,-3.234071463619047,30
mp-1205833,-2.733223787000001,10
mp-1078969,-3.119411723,40
mp-614981,-2.211208898958333,12
mp-704634,-2.561513236842106,19
mp-561462,-3.512607946904762,42
mp-546321,-2.763932660750001,10
mp-1079169,-2.69351797275,10
mp-19389,-2.982738908749999,10
mp-6167,-3.374360572749999,10
mp-1205708,-3.643724666749999,10
mp-1205885,-3.3420823546249983,10
mp-6200,-2.76169770475,10
mp-6122,-3.01343531975,10
mp-1205600,-3.493614462483332,10
mp-1228402,-2.180424118141026,13
mp-1205576,-3.558935959749999,10
mp-1519207,-3.052404307750001,40
mp-1228421,-0.5100935314285721,14
mp-1095498,-0.44986049545454104,11
mp-552567,-2.44925213,20
mp-504568,-2.200199516333333,30
mp-19011,-2.277184675666666,20
mp-504723,-2.563658962499999,20
mp-1019530,-3.223110419025973,44
mp-28894,-0.9124753752380931,24
mp-1105535,-0.8314607517499971,20
mp-1188687,-0.755420047249999,20
mp-27869,-1.8174280386607151,4
mp-1205080,-3.106799326205358,32
mp-21246,-0.54128154333333,12
mp-20098,-2.3690398614285693,7
mp-29794,-3.292978790000001,18
mp-29352,-2.2819422708333352,6
mp-1214585,-2.198976620138889,12
mp-6779,-2.024219551444444,15
mp-1214573,-2.746031445166667,10
mp-6135,-2.67204645016668,10
mp-1228503,-2.684856453333332,28
mp-10344,-3.354416347166667,20
mp-1206062,-3.620435965166667,10
mp-9319,-2.559795649166667,10
mp-6183,-2.741390882166667,20
mp-6692,-2.994456447166667,10
mp-1205686,-3.473158075900001,10
mp-1205598,-2.969255502668103,10
mp-1205886,-3.5056016468749993,10
mp-1207268,-2.742584272874998,10
mp-1207069,-2.863711808874998,10
mp-14406,-1.170297625394733,38
mp-1246715,-0.7870544462499981,24
mp-505390,-2.740826081562503,32
mp-559442,-1.7513619711111121,27
mp-765493,-2.4892227763888912,36
mp-16922,-0.962356391249998,40
mp-755950,-3.507443436666667,18
mp-1228350,-2.879962554375,8
mp-10302,-2.7803704155,10
mp-1206644,-3.4769086794999993,10
mp-1228342,-3.588310730714287,7
mp-1205674,-2.880641899500007,10
mp-1206567,-3.762429977499999,10
mp-1206861,-3.052916138749994,10
mp-1205823,-3.5931783102333332,10
mp-9905,-0.290134812500001,12
mp-9867,-0.43518952444444103,24
mp-29819,-0.47105561388888806,18
mp-9711,-1.340124068000002,30
mp-17612,-3.361976853214285,28
mp-5838,-1.8971593110714262,28
mp-14447,-1.724802340624997,14
mp-14448,-1.3028846888095251,14
mp-1214577,-2.044231239666666,15
mp-1520422,-2.7804795447499933,40
mp-1189376,-1.907945853802083,18
mp-1095110,-3.0179772245,10
mp-1520939,-3.396624508250001,40
mp-1080470,-2.8243193915,10
mp-1205602,-3.680276951499999,10
mp-6037,-3.0407220915,10
mp-1214622,-3.518325293233334,10
mp-1207130,-3.5953958395,10
mp-1517191,-3.086228743,40
mp-1981,-0.607812785000002,12
mp-867912,-0.6317105993750011,4
mp-3359,-2.725244696428571,7
mp-17918,-2.481345934375,32
mp-541832,-1.703901759999997,28
mp-17805,-2.426220983066406,32
mp-1192595,-1.633364205625,28
mp-583630,-1.236072623541666,32
mp-9115,-2.4566585610000002,10
mp-1523293,-2.495754386234375,10
mp-13356,-2.730477315666667,10
mp-14552,-3.509292623,20
mp-18764,-2.968149434,10
mp-28457,-3.20763455,49
mp-770239,-3.439801008605799,22
mp-6238,-3.073914786849462,31
mp-545544,-2.950626889733333,10
mp-31630,-3.167910216483332,40
mp-1205671,-3.006213886233333,20
mp-1079630,-3.075058790399999,10
mp-17400,-1.252087564555554,24
mp-1205650,-2.814804107066668,10
mp-552191,-2.826584474666666,10
mp-12410,-2.770439125666666,10
mp-1205597,-3.026519996666666,10
mp-6254,-3.451506916666666,10
mp-1206245,-3.731127443666666,10
mp-6265,-3.084002428666667,10
mp-1207064,-3.571236521399999,10
mp-1214561,-3.140708241666666,10
mp-1078191,-2.438919834166666,8
mp-560742,-2.854489903282313,28
mp-1189897,-1.9835559516666699,18
mp-6289,-2.894512731410256,26
mp-6081,-3.44362643102564,26
mp-7733,-3.4893476778571433,21
mp-3397,-3.399091214047619,28
mp-17908,-2.099204554761902,28
mp-757586,-1.722333900710784,34
mp-18327,-1.964748793796296,36
mp-866292,-0.367555368333333,4
mp-1214714,-3.377162033833335,40
mp-1183313,-0.47277847645833404,4
mp-1228332,-2.281407364333334,10
mp-984724,-0.29199189083333404,4
mp-6710,-2.066025895333333,15
mp-1205595,-3.068558652,10
mp-12642,-3.4924325310000013,10
mp-1206036,-3.77579143,10
mp-13934,-3.07167965825,10
mp-12729,-2.876566269,10
mp-1206029,-3.612670555733333,10
mp-1192549,-1.223446267235575,26
mp-1192547,-3.33624709795238,30
mp-583034,-3.681598229999999,22
mp-1079615,-3.106356700999999,10
mp-1205611,-3.282478179999999,10
mp-555358,-1.62023344475,10
mp-1078441,-1.506168162171873,10
mp-504699,-3.109767488999999,10
mp-19852,-3.260499004793104,10
mp-19093,-3.084455379999998,10
mp-1190025,-1.781176822222215,18
mp-1205557,-3.5085369283333323,10
mp-1078725,-3.176747228999998,10
mp-19179,-3.210516682307664,26
mp-1228885,-3.326447592352941,17
mp-1192499,-2.565422053083333,30
mp-19474,-2.922540033863607,44
mp-1192628,-2.717228091083334,30
mp-728780,-2.829187570856091,34
mp-1214695,-3.036037740588236,17
mp-17696,-1.216871307916668,24
mp-19096,-2.930773886071427,28
mp-28403,-2.869734222187485,32
mp-6790,-2.050150574666667,15
mp-1104423,-1.240946243095236,14
mp-866310,-3.314055824444445,24
mp-1523166,-2.8108761275000003,40
mp-1205054,-2.808661915555556,36
mp-1228257,-2.132360368928571,14
mp-1204162,-2.926506524999999,36
mp-15888,-2.761594729999999,10
mp-1205669,-3.021668231999999,10
mp-7251,-3.444694518,10
mp-1078303,-2.862705703999999,10
mp-1205895,-3.728716805,10
mp-6430,-3.026363982249999,10
mp-6428,-2.831114415,10
mp-6492,-3.075945864,10
mp-12385,-3.5674410347333323,10
mp-654374,-2.21219812525641,13
mp-1205713,-3.642864564999999,10
mp-1520624,-3.12685046075,40
mp-545436,-2.7023540312500023,10
mp-1205934,-3.115867185750002,10
mp-19751,-3.3757481147500012,10
mp-1205639,-3.671142661750002,10
mp-13935,-2.933922713000001,10
mp-12730,-2.782053713250002,10
mp-14294,-2.998014517750002,10
mp-7127,-3.509662673483333,10
mp-1205759,-3.618445308250002,10
mp-1018178,-0.144461570000001,3
mp-1214629,-2.390260479594595,37
mp-541827,-2.959749393333333,27
mp-1078636,-0.94581561,10
mp-1079130,-0.740846427999996,10
mp-1045620,-2.61880406475,40
mp-1190949,-2.580144032916666,24
mp-17244,-1.577256675416665,24
mp-1206097,-2.540304109,10
mp-9307,-0.567185527999998,5
mp-17911,-2.534313652916667,24
mp-1205691,-2.295212536999999,10
mp-5587,-1.9122406191666652,24
mp-1079149,-0.95065891,10
mp-558629,-3.146197094999999,24
mp-1078410,-2.367489561666666,10
mp-548615,-2.6546294450000003,10
mp-568105,-2.324829702660257,26
mp-5900,-4.161155802954545,44
mp-8335,-3.430814742857144,7
mp-1228067,-3.1393160845,10
mp-1202519,-0.950413470833332,36
mp-10669,-0.47830463714285704,7
mp-17133,-1.033622193333334,36
mp-1202948,-0.963656650396823,36
mp-1190157,-0.8628637318181811,22
mp-9578,-0.345244661428569,7
mp-7377,-0.519673631428572,7
mp-9783,-2.69028426346154,13
mp-30905,-1.177302631481482,36
mp-755417,-3.150879008484848,22
mp-1080464,-0.83204799111111,9
mp-571069,-0.846956712222224,9
mp-29302,-1.792433225454546,22
mp-1190530,-0.382377137391304,23
mp-29092,-0.6857238157142851,14
mp-643047,-0.674898203235293,17
mp-19913,-0.785818917433863,18
mp-15753,-0.9237592312121201,11
mp-1095231,-0.770237662121219,11
mp-1095406,-0.9531032539393931,11
mp-30254,-0.519010026222219,15
mp-1228324,-0.8887802341954011,36
mp-3857,-3.294371403021977,13
mp-31238,-2.57293931060607,33
mp-27887,-0.6559744659890101,26
mp-11692,-0.8022187861111091,18
mp-17470,-0.816251921666667,36
mp-601867,-0.763914564285714,36
mp-29354,-1.84273351548717,39
mp-1079622,-0.8493350677777781,9
mp-12612,-0.22483739799999902,15
mp-569218,-0.34317177062499804,16
mp-1192376,-1.04244424357143,28
mp-707218,-2.760497843194445,36
mp-1199363,-2.944955424687499,32
mp-1192373,-1.010714270204082,28
mp-18439,-0.9958173560714301,28
mp-524,-0.44724163764706004,34
mp-1104164,-0.6060228466666711,15
mp-1200496,-2.926992053416666,40
mp-1194742,-2.73635357125,36
mp-1195317,-2.76546137375,36
mp-1199009,-2.8824488884375,48
mp-1195844,-3.207418152727272,44
mp-9793,-2.533021692708333,16
mp-9712,-2.495422235476191,16
mp-556855,-2.722120596250001,40
mp-555231,-2.890821084742856,50
mp-1228299,-2.219612243666668,30
mp-556407,-2.334691380444445,30
mp-669415,-1.127531703933424,46
mp-1228361,-2.156578925,30
mp-567666,-0.8488473629999981,10
mp-1019520,-1.165819193846153,26
mp-1228277,-2.418579771666667,30
mp-17448,-2.379766347999997,30
mp-1214569,-3.303183195000001,15
mp-6443,-2.477575224000001,30
mp-554817,-2.762295101333334,30
mp-1228141,-3.453017960644445,15
mp-1214618,-2.067168229000001,30
mp-6301,-2.669351850666668,30
mp-861914,-0.693865535,20
mp-1228226,-2.499213797432712,46
mp-1214637,-2.056273485333334,30
mp-557755,-2.6907468089999993,30
mp-1281162,-2.629597845384615,26
mp-2760769,-2.685822946923077,26
mp-541512,-2.768121193,30
mp-12905,-0.9083864385714261,14
mp-1228373,-0.310235762945327,27
mp-22472,-2.117636103666667,30
mp-1228336,-3.177327449555555,30
mp-1228348,-3.264355978222221,30
mp-1228297,-2.587928129111111,30
mp-541720,-2.632982266444444,30
mp-1228244,-3.225764984999999,30
mp-1228390,-2.600946232666667,30
mp-555498,-2.755539548724138,30
mp-541721,-2.64537928,30
mp-556259,-2.484864778333334,30
mp-556428,-2.444294398749999,24
mp-560330,-2.531939594999999,24
mp-1228445,-2.3453288891111113,30
mp-1228376,-2.522751010666667,30
mp-1228512,-2.713483659935064,44
mp-8306,-0.711653332857142,14
mp-1214638,-2.242693849999999,30
mp-771132,-2.684727575937501,32
mp-1029573,-0.644586031785714,14
mp-541715,-0.94679452734694,28
mp-1204726,-2.072455019722222,36
mp-1198976,-2.13071918916666,36
mp-1228796,-2.559445923333334,30
mp-1194165,-2.892586929814815,27
mp-9858,-0.5698614239285721,28
mp-1188954,-0.549403898125,16
mp-568836,-1.344987884583333,24
mp-17833,-1.439800085999998,20
mp-778602,-2.85352409027778,36
mp-1200759,-1.861999188055556,36
mp-754128,-3.6430178729166682,12
mp-1228378,-3.5270832964927523,46
mp-1228250,-3.211279244666666,30
mp-1228398,-2.594449324666667,30
mp-1214536,-2.638737857666666,30
mp-866313,-2.971885077135417,32
mp-1200796,-2.92877177267619,50
mp-28274,-3.569621799313725,34
mp-1228643,-2.520288537888889,15
mp-20352,-2.501897394848485,11
mp-1228476,-2.609218550555555,30
mp-620346,-0.9727541548809541,28
mp-1214916,-2.148578039444445,30
mp-1228718,-2.211254367777778,30
mp-22352,-2.261919185444445,30
mp-1106080,-0.722032720999999,20
mp-1029626,-0.577124751428572,14
mp-561089,-2.494737784000001,30
mp-1228246,-2.5408981253333343,30
mp-558624,-2.5850700949998933,30
mp-554837,-2.186956230222224,30
mp-542207,-2.366355247888888,30
mp-542122,-2.298855071222223,30
mp-1228133,-3.259615391888888,15
mp-542832,-3.648600351354167,16
mp-556674,-2.565391483444447,30
mp-1228300,-2.6161617257777783,30
mp-555246,-2.660974772444445,30
mp-554909,-2.321280814333334,30
mp-6474,-3.266047576,15
mp-6520,-2.429325057666667,30
mp-16978,-2.697531417666667,30
mp-6325,-3.413043947644446,15
mp-1228058,-3.33970034848889,15
mp-19188,-2.427450099297096,26
mp-9324,-0.811151963275859,14
mp-17341,-2.561670194528736,30
mp-10736,-0.40036508875000204,8
mp-556316,-2.435961351034482,22
mp-21876,-2.152779337425287,30
mp-9746,-2.373929211943573,22
mp-1228273,-2.206382111425288,30
mp-8868,-0.331969978275862,10
mp-8960,-2.976785175579937,22
mp-542208,-2.33338267875862,30
mp-542123,-2.254982630091955,30
mp-9745,-2.445419504216302,22
mp-1190024,-2.648861400579937,22
mp-8961,-3.078000449882968,22
mp-5360,-2.694584438928573,42
mp-1214502,-3.019409024333334,15
mp-31514,-3.019709090999999,15
mp-542201,-3.259985623076924,13
mp-7249,-3.071309408333333,15
mp-6101,-3.243477344102567,39
mp-18177,-1.5137468131249991,32
mp-12881,-3.025610904021738,23
mp-1214535,-2.481080116833333,30
